CustomerID,PrimaryLegalName,CustomerType,RiskRating,KYC_Status,IsPEP,LastUpdatedDate,Gender,DateOfBirth,PlaceOfBirth_City,PlaceOfBirth_Country,IncorporationDate,IncorporationJurisdiction,BusinessActivityDescription,FullAddress,CurrentCity,ResidencyCountry,EmailAddress,DocumentType,ID_Number,IssuingCountry,ID_ExpiryDate,OfficeHeld,PEP_Jurisdiction,PEP_Level
CUST-D39BA300,अकबर बलासुब्रमानियम,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Other,2007-01-28,मुंबई,भूटान,,,,"5 कैलाश त्रिवेदी, चंबा 768694",मुंबई,गाम्बिया,shnkrvenkttesn@example.com,ID,AZ04802374,गाम्बिया,2029-03-19,,,
CUST-AA3F738E,Фадей Гаврилович Лебедев,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Male,1950-09-06,г. Щельяюр,Сан-Томе и Принсипи,,,,"клх Кетченеры, алл. Жукова, д. 3, 556749",г. Черняховск,Дания,seliverst_1978@example.org,License,TX26703723,Дания,2034-06-04,,,
CUST-A1540CA9,Амвросій Швайка,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Female,1971-09-19,хутір Гола Пристань,Польща,,,,"набережна Скидановський узвіз, буд. 5 кв. 59, Бобринець, 79137",місто Умань,Кот-д'Івуар,varvara54@example.net,ID,XH08958382,Кот-д'Івуар,2027-09-04,,,
CUST-BFA1B231,三浦ガス株式会社 Corp,Entity,High,Onboarded,0,2026-03-18 16:37:59,,,,,2019-12-06,ニース,Fintech,高知県豊島区東神田20丁目22番20号 パーク鳥越928,川崎市中原区,クック諸島,gyoshida@example.org,Tax ID,RO28232169,クック諸島,2027-02-22,,,
CUST-0FC9C76A,Carmina Manzanares,Individual,Medium,Suspended,0,2026-03-18 16:37:59,Female,1983-02-20,Ceuta,Guinea,,,,"Acceso Rosalinda Marí 5 Apt. 01 , Cuenca, 40433",Alicante,Estonia,rogelio24@example.net,ID,MC85997431,Estonia,2029-02-06,,,
CUST-3DB37D0F,Левко Хмара,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Female,1998-12-06,селище Кадіївка,Самоа,,,,"набережна Шилова, буд. 850 кв. 5, Чуднів, 06045",місто Тараща,Казахстан,rebrykdanylo@example.net,ID,TB16427612,Казахстан,2030-05-14,,,
CUST-A891A89A,John Ojo,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Male,1980-02-22,South Angela,South Africa,,,,"3920 Esther Prairie Suite 809, South Comforthaven, FM 64222",Benjaminburgh,Honduras,gabrielbalogun@example.net,License,WG44462389,Honduras,2033-03-02,,,
CUST-6B9E4180,Buraid Saabir,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Female,1947-12-19,North Saim,Cook Islands,,,,"68988 Talhah Dam Suite 656, North Nabeelberg, GA 04038",South Qaim,British Virgin Islands,yawmar@example.org,License,PU29127217,British Virgin Islands,2030-07-04,,,
CUST-C8386A5F,ইকবাল জাহান,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Other,1993-09-21,মানিকগঞ্জ,তুরস্ক,,,,"বাসা নং ৮, পশ্চিম বদরপার্ক, মাধবহার, নড়াইল, ২৮৯৭",রাজশাহী,সুইজারল্যান্ড,aaphiphaasen@example.net,License,ML99894992,সুইজারল্যান্ড,2032-07-23,,,
CUST-1E877736,Samuel Henschel,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Other,1979-06-30,Bad Brückenau,Niger,,,,"Aline-Weimer-Straße 93/62, 85608 Grevenbroich",Bremen,Suriname,ljiljana58@example.net,ID,JI80338795,Suriname,2033-03-05,,,
CUST-B9B10B07,Franciszek Pelka,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Female,1962-08-04,Gdańsk,Syria,,,,"plac Maja 74/51, 43-432 Nysa",Jaworzno,Burundi,styrnatymon@example.com,Passport,KD70619629,Burundi,2029-07-01,,,
CUST-292263B0,加藤建設株式会社 Industries,Entity,Low,Onboarded,0,2026-03-18 16:37:59,,,,,2004-07-08,マレーシア,Energy,徳島県御蔵島村中三依42丁目16番10号,千代田区,モンゴル,dhashimoto@example.org,Tax ID,IS47315688,モンゴル,2031-04-22,,,
CUST-1F627D87,Chukwu Ltd Capital,Entity,Low,Onboarded,0,2026-03-18 16:37:59,,,,,1999-09-07,Dominican Republic,Real Estate,"0472 Olawale Canyon Apt. 582, Port Charity, CA 16723",Estherburgh,United States Minor Outlying Islands,stephenakinwale@example.com,Tax ID,ST54077736,United States Minor Outlying Islands,2030-03-04,,,
CUST-D685F914,Sandra Richardson,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Female,2007-07-22,Christopher Ville,Madagascar,,,,"8F Parks Residences, 3315 Orion Road Extension, Allen, 4786 Abra",Karen Ville,Marshall Islands,antonio75@example.net,ID,DZ01685202,Marshall Islands,2031-07-30,,,
CUST-2A98C1D7,Atkins-Allen GmbH,Entity,Low,Onboarded,0,2026-03-18 16:37:59,,,,,2016-06-12,Qatar,Energy,"82835 John Courts, Matthewview, OK 90747",Danielsport,Sao Tome and Principe,matthew58@example.com,Tax ID,FI36360500,Sao Tome and Principe,2033-08-25,,,
CUST-7868CE58,خلوصي حجار,Individual,Medium,Onboarded,0,2026-03-18 16:37:59,Female,1949-06-19,West تميمmouth,Barbados,,,,"882 العجلان Trafficway, Port كايد, KY 34007",آل الشيخstad,New Zealand,ltynal-ly@example.org,ID,WY29095056,New Zealand,2034-03-17,,,
CUST-BCD10A91,المهندسة سلسبيل آل مقطة,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Male,1956-11-15,ايمانbury,Fiji,,,,"1895 كتوم Island Suite 025, ضحىberg, LA 74604",North عصامberg,Greenland,mjd87@example.net,Passport,LC66264309,Greenland,2028-05-27,,,
CUST-CCFFF271,Yesoob Omair,Individual,Low,Onboarded,1,2026-03-18 16:37:59,Other,1984-02-09,Aabidmouth,Niue,,,,"82482 Sadaqat Square Suite 796, Kaleemfort, OK 98750",Lateefmouth,Afghanistan,hazeem72@example.net,Passport,TC01276658,Afghanistan,2030-10-20,Minister,Dominica,L2-Medium
CUST-90775578,Agathe Dijoux-Vallet,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Male,1939-12-10,Payet-les-Bains,Guadeloupe,,,,"82, rue Leconte, 17843 BlanchetVille",Diaz-la-Forêt,France,rboulay@example.org,Passport,LO34605372,France,2035-10-10,,,
CUST-5BAC57B4,李楠,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Male,1946-03-01,亮县,阿尔巴尼亚,,,,黑龙江省西安县白云秦路g座 284308,玉珍市,缅甸,li48@example.com,License,AE79404954,缅甸,2030-10-08,,,
CUST-81B35B27,Joana Peixoto,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Male,1988-10-17,Viana de Lopes,Monserrate,,,,"Estação de Macedo, 97, Mangueiras, 06116894 Santos de Cavalcante / DF",Peixoto da Prata,Ilhas Turcas e Caicos,luanmoreira@example.com,License,XL32104508,Ilhas Turcas e Caicos,2034-04-16,,,
CUST-AA008FCF,Brayan Azevedo,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Other,1954-10-23,Sales Paulista,México,,,,"Estrada da Luz, Buraco Quente, 40881899 Vargas / PA",Siqueira,Lituânia,freitasluiz-felipe@example.net,ID,ZS69246859,Lituânia,2026-12-23,,,
CUST-672EADEC,Elizabeth Obasanjo,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Other,1959-02-18,North Faithshire,Lao People's Democratic Republic,,,,"273 Adeyemi Stream Suite 395, Lake Grace, IL 77132",South Simonbury,Guinea-Bissau,angelachukwu@example.com,License,TC92976720,Guinea-Bissau,2030-09-30,,,
CUST-99532BE3,Okafor-Abiola Corp,Entity,Low,Onboarded,0,2026-03-18 16:37:59,,,,,2017-07-13,Saint Barthelemy,Logistics,"996 Sarah Throughway Suite 396, Nnamaniton, CO 20650",Philipton,Dominica,hopeojo@example.net,Tax ID,AQ96745164,Dominica,2035-08-28,,,
CUST-9B9C37C3,Stephen Day,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Female,1974-01-30,East Jessicaland,Malta,,,,"0192 Snow Ville, Devonborough, VT 83857",Angelaburgh,Guam,lbauer@example.net,Passport,VY41691097,Guam,2027-05-26,,,
CUST-5D8436CE,Gabriel Eftimie,Individual,High,Onboarded,0,2026-03-18 16:37:59,Female,1975-02-08,Pancota,United States,,,,"Strada Pușcașu Nr. 13, Pucioasa, 864293",Pipera (Voluntari),Bhutan,cnita@example.org,License,IZ31952251,Bhutan,2031-10-17,,,
CUST-D7B66878,Sigrid Briemer,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Male,1939-11-16,Mellrichstadt,Osttimor,,,,"Beergasse 511, 03033 Husum",Bützow,Senegal,volkmar02@example.net,ID,DL71587704,Senegal,2027-05-31,,,
CUST-A0006188,Нина Станиславовна Денисова,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Female,1956-02-09,п. Юрьев-Польский,Словакия,,,,"г. Тура, пер. Льва Толстого, д. 49, 600068",клх Гремячинск (Бурят.),Тувалу,zinaida_14@example.net,Passport,GQ75474882,Тувалу,2033-04-09,,,
CUST-6BE4BF24,鞠明,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Other,2000-03-10,凤兰县,塔吉克斯坦,,,,吉林省济南市金平兰州街k座 742123,长春市,吉尔吉斯斯坦,qyin@example.com,ID,YU02291461,吉尔吉斯斯坦,2027-07-12,,,
CUST-50044A16,Аліна Сімашкевич,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Female,1981-01-10,хутір Нова Каховка,Пакистан,,,,"парк Європейська, буд. 38 кв. 95, Українка, 38832",селище Залізне,Швеція,marianaadamchuk@example.com,Passport,QW74749314,Швеція,2027-11-10,,,
CUST-19F1583C,السيد نشوان الشايع,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Male,1963-06-03,محمودland,Jamaica,,,,"97309 ريفال Glen, South شريفberg, VA 08287",Port أحلامton,Greenland,hsybal-wd@example.com,Passport,YQ22009625,Greenland,2028-08-16,,,
CUST-C5565469,г-жа Рогова Любовь Владиславовна,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Other,1967-06-16,г. Валдай,Камбоджа,,,,"д. Старый Оскол, пер. Баумана, д. 36 стр. 6/6, 959590",ст. Усмань,Марокко,eleonorajakovleva@example.com,Passport,GC99630799,Марокко,2034-02-28,,,
CUST-397653CF,Dorinel Pușcașu,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Female,1937-09-19,Lipova,Slovakia,,,,"Intrarea Oprea Nr. 41 Bl. 34  Sc. 84 Ap. 996, Vicovu de Jos, 552219",Mizil,Paraguay,dsuciu@example.net,ID,YC02158386,Paraguay,2027-07-11,,,
CUST-70B91195,Camil Toma,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Female,1948-04-30,Ianca,Benin,,,,"Strada Dima, Orsova, 386245",Radauti,Georgia,cristeaflaviu@example.org,Passport,XA50269429,Georgia,2031-05-19,,,
CUST-DF6F4450,"सरकार, प्रधान and गुहा Group",Entity,Low,Onboarded,0,2026-03-18 16:37:59,,,,,2007-05-05,मिस्र,Energy,"29/5645 डी’कोस्टा, अमरोहा 133897",अमरोहा,बांग्लादेश,aahuujaadyaaraam@example.org,Tax ID,HD32831449,बांग्लादेश,2034-09-17,,,
CUST-5B65B359,Sandra Clark,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Female,1986-11-12,Jeremy Ville,Guinea-Bissau,,,,"4427 Neptune Road, Bais, 4477 Palawan",Kimberly Ville,Swaziland,jcummings@example.com,License,TM18774960,Swaziland,2035-03-12,,,
CUST-3E63FDF2,Esther Nnamani,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Male,1959-07-17,Jamesbury,France,,,,"21890 Abiola Falls, Paulton, AK 63245",Chukwuchester,Djibouti,rekwueme@example.com,ID,MA40117814,Djibouti,2032-03-02,,,
CUST-F2C26E54,Victor Niță,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Female,1984-12-18,Tunari,Mali,,,,"Bulevardul Profira Gheorghiu, Valea Mare (Negresti), 365785",Negresti,Cuba,rpop@example.net,License,MU41539403,Cuba,2031-03-03,,,
CUST-FB13D6E8,المهندس عامر آل العسكري,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Other,1959-04-03,عبد السّميعhaven,Israel,,,,"1437 لارا Plain, الجابرfort, NJ 19148",West باهرةchester,Nauru,lshymsbh@example.com,Passport,DL55443072,Nauru,2031-04-23,,,
CUST-7370CB77,Sandalio Pareja Lumbreras,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Other,1998-05-18,Tarragona,Costa Rica,,,,"Cuesta de Aurora Somoza 38 Piso 3 , La Coruña, 02963",Vizcaya,Kirguistán,melaniarueda@example.org,Passport,KH22678955,Kirguistán,2035-07-01,,,
CUST-21EB184D,Ing. Willi Meister,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Male,1952-06-04,Dinslaken,Russische Föderation,,,,"Rosalie-Döhn-Weg 1-3, 13831 Schwerin",Lüneburg,Mexiko,silviokroker@example.net,License,PV84101088,Mexiko,2030-03-14,,,
CUST-5619E242,Mădălin Stancu,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Male,1952-04-22,Sighisoara,Barbados,,,,"Aleea Iancu Dinu Nr. 43 Bl. 84  Sc. 90 Ap. 977, Codlea, 312684",Bacau,Angola,florentinamarin@example.com,ID,NC90308302,Angola,2033-03-16,,,
CUST-6C2AF92F,Terry Smith,Individual,Medium,Onboarded,0,2026-03-18 16:37:59,Other,1992-12-30,April Ville,Latvia,,,,"4290 Calantas Road, Muntinlupa, 1731 Metro Manila",Tracy Ville,Thailand,trodriguez@example.net,ID,VV78099834,Thailand,2030-03-03,,,
CUST-88163B45,ناردين بن لادن,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Male,1961-04-01,New جالاchester,French Southern Territories,,,,"10490 الجفالي Curve Suite 680, New عرفاتchester, MS 62980",آل عايضmouth,Cote d'Ivoire,dy-ldwyn48@example.net,License,IL81989409,Cote d'Ivoire,2033-10-18,,,
CUST-20FD54E2,Saveta Suciu,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Male,1941-03-28,Gaesti,Mexico,,,,"Aleea Florea Nr. 88, Segarcea, 816023",Diosig,New Zealand,vlaicu74@example.net,ID,ET60613394,New Zealand,2035-04-26,,,
CUST-278F6F70,Yeraz Najeeb,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Male,1940-12-06,Dawudbury,South Africa,,,,"10078 Raheel Squares Suite 547, East Kasim, TX 29252",West Makeenmouth,Dominica,jabrdarain@example.com,ID,ZJ81473410,Dominica,2028-12-25,,,
CUST-94F89805,Бгиденко Леонтій Олександрович,Individual,Medium,Onboarded,0,2026-03-18 16:37:59,Other,1943-02-04,селище Полтава,Кувейт,,,,"провулок Данила Самойловича, буд. 8, Чернігів, 27047",місто Стрий,Кувейт,erika35@example.com,ID,WS30014239,Кувейт,2031-11-13,,,
CUST-277887E7,Kamila Cholewka,Individual,Medium,Onboarded,0,2026-03-18 16:37:59,Male,1968-09-13,Zielona Góra,Sudan,,,,"ulica Pomorska 614, 61-566 Tarnobrzeg",Szczecinek,Iraq,norbertkurys@example.net,ID,YQ12898669,Iraq,2031-01-19,,,
CUST-F3283FA5,Anghel Tudor,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Female,1949-02-08,Vladimirescu,Norway,,,,"Intrarea Tabacu Nr. 359, Oradea, 192851",Covasna,Myanmar,emanuilababei@example.com,Passport,KQ43689413,Myanmar,2033-03-06,,,
CUST-79DD9AC7,Dr. Antônio Mendonça,Individual,Medium,Suspended,0,2026-03-18 16:37:59,Other,2006-05-14,Viana,Eslovênia,,,,"Via de Peixoto, 1, Alto Das Antenas, 28972-575 Leão / MA",Peixoto,Akrotiri,talves@example.net,License,GY07660274,Akrotiri,2029-09-27,,,
CUST-A6141A13,Nemeș OC2 Bank,Entity,Low,Onboarded,0,2026-03-18 16:37:59,,,,,2020-11-29,Fiji,Fintech,"Intrarea Dinu Nr. 780 Bl. 86  Sc. 25 Ap. 312, Buzau, 260627",Lipova,Cyprus,cpopescu@example.net,Tax ID,WM14129960,Cyprus,2030-01-11,,,
CUST-04EFF8D3,Joaquina Madrid Río,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Male,1989-05-16,Cáceres,Bulgaria,,,,"Callejón de Carmela Feliu 26 Piso 1 , Santa Cruz de Tenerife, 01177",Badajoz,Suecia,eroman@example.com,ID,VP50334275,Suecia,2035-04-29,,,
CUST-3A7AF1DB,Anthony Gabriel Correia,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Other,1961-01-20,Monteiro,Arábia Saudita,,,,"Feira Barros, 56, Liberdade, 33653268 Câmara de da Rosa / RN",Câmara de Minas,Sara Ocidental,oliveiranina@example.net,Passport,WZ51834373,Sara Ocidental,2026-11-09,,,
CUST-53EE6E0B,Jenny Drubin-Hendriks,Individual,Medium,Onboarded,0,2026-03-18 16:37:59,Female,1960-01-24,Siegen,Neukaledonien,,,,"Henner-Rohleder-Platz 9, 85216 Badoberan",Eisenhüttenstadt,Ukraine,jannehlert@example.org,ID,IR03746840,Ukraine,2029-05-07,,,
CUST-BBB0814C,João Guilherme Pires,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Female,1937-01-23,Souza,Ilhas Virgens Americanas,,,,"Sítio de Cavalcante, Funcionários, 50353544 Vasconcelos da Prata / PB",Marques,Trindade e Tobago,gdias@example.org,ID,MC88869280,Trindade e Tobago,2030-01-04,,,
CUST-AACD6289,林芳,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Male,1952-12-18,建华市,迪戈加西亚岛,,,,辽宁省俊县西峰潮州街n座 393198,飞县,圭亚那,aqiu@example.com,Passport,EG24888293,圭亚那,2029-01-10,,,
CUST-530BEC96,Georgiana Nemeș,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Male,1939-09-29,Mizil,Cambodia,,,,"Aleea Ardelean Nr. 777 Bl. 96  Sc. 96 Ap. 514, Siret, 409876",Sfantu Gheorghe,Spain,ptabacu@example.com,ID,LE10820455,Spain,2032-06-21,,,
CUST-25FC65E9,Benjamin Adam,Individual,Low,Suspended,0,2026-03-18 16:37:59,Female,1958-08-02,Schneider,Nauru,,,,"25, avenue Payet, 82778 Godardnec",Lambert,Corée du Nord,josephpaul@example.org,License,AY17398426,Corée du Nord,2033-02-20,,,
CUST-D18BB23F,Merche Solano Olmo,Individual,Medium,Onboarded,0,2026-03-18 16:37:59,Other,1941-04-23,Guadalajara,Estados Unidos de América,,,,"Camino Moreno Girón 2 Puerta 9 , Burgos, 25109",Santa Cruz de Tenerife,Ecuador,valencianoester@example.com,Passport,JS33382724,Ecuador,2033-06-20,,,
CUST-B28AFD31,Ada Czuj,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Other,2003-01-03,Malbork,Republic of Ireland,,,,"ulica Wschodnia 81, 02-463 Świecie",Świdnik,Ukraine,krzysztof89@example.com,ID,UW78819113,Ukraine,2035-04-24,,,
CUST-7BC1534E,Victoria Chukwu,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Male,1955-05-22,Lake Sarah,Honduras,,,,"67243 Grace Mountain Suite 761, North Charity, PR 46204",Adetokunboton,Cuba,james64@example.net,ID,FY79225536,Cuba,2032-04-20,,,
CUST-80930958,张桂芝,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Male,1976-11-10,萍县,几内亚,,,,天津市潮州县平山福州街Y座 929968,马鞍山县,阿根廷,xialai@example.net,Passport,RD49041993,阿根廷,2027-06-15,,,
CUST-43E6656D,Brígida Moles,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Male,1943-08-10,Almería,Marruecos,,,,"Pasaje de Paulino Mateu 144, Asturias, 10880",Asturias,Myanmar,jpalacios@example.net,Passport,EQ40046674,Myanmar,2027-04-14,,,
CUST-2C1EDC47,Fahmi Kaamil,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Female,1944-11-18,West Baahirshire,Dominican Republic,,,,"3808 Awani Points, Baseerhaven, TN 75568",Ayaminhaven,Argentina,kaleemluay@example.net,License,WT00881903,Argentina,2034-07-27,,,
CUST-F56D6053,Mahmood Waajid,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Male,1990-08-03,Qasifchester,Maldives,,,,"387 Rafi Village, Elafport, DE 31743",Batoolstad,Poland,rabarghufran@example.com,Passport,XS49065305,Poland,2035-07-30,,,
CUST-EEBD8C27,Christophe Le Colas,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Other,1989-01-24,Saint LaureBourg,Bhoutan,,,,"5, avenue de Marie, 65156 Sainte Yves",Sainte Alfred-la-Forêt,Slovaquie,gregoiredaniel@example.com,License,ZP90846385,Slovaquie,2027-05-18,,,
CUST-314AAD28,Раиса Викторовна Рыбакова,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Other,1945-10-07,д. Саров (Морд.),Кирибати,,,,"к. Змеиногорск, пр. Киевский, д. 9, 624458",к. Ангарск,Сан-Томе и Принсипи,kostinaevfrosinija@example.org,License,UQ14987707,Сан-Томе и Принсипи,2028-12-22,,,
CUST-BAE446C2,Шилов Радован Ануфриевич,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Other,1951-07-03,ст. Березники,Киргизия,,,,"г. Усть-Ордынский, бул. Щорса, д. 808 к. 4, 572173",клх Оха,Мальта,kim_78@example.org,Passport,BA79368075,Мальта,2030-06-10,,,
CUST-D78FB4FB,山下 翔太,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Female,1963-03-13,江戸川区,トンガ,,,,静岡県長生郡睦沢町中三依33丁目15番3号 上吉羽ハイツ479,香取郡多古町,ロシア,akemimiura@example.com,ID,YB79444942,ロシア,2031-04-30,,,
CUST-193E8782,吉田 加奈,Individual,Medium,Onboarded,0,2026-03-18 16:37:59,Female,1991-10-18,福生市,キプロス共和国,,,,山口県羽村市皇居外苑1丁目7番15号,墨田区,スロバキア,yuta55@example.net,Passport,MX42232553,スロバキア,2033-10-23,,,
CUST-86BD5275,Sr. Luiz Miguel Machado,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Male,1980-07-09,Peixoto da Praia,Egito,,,,"Rodovia de Cassiano, 560, Conjunto Serra Verde, 73829278 Carvalho da Prata / SE",Borges,Sri Lanka,hporto@example.net,Passport,NR07902710,Sri Lanka,2033-01-24,,,
CUST-B030F9DD,Petru Popa,Individual,Low,Onboarded,0,2026-03-18 16:37:59,Other,1998-06-18,Cluj-Napoca,Lebanon,,,,"Aleea Stan, Teius, 995644",Toflea,Algeria,taanei@example.com,License,UL97293426,Algeria,2031-10-30,,,
